0.005,0.007094,0.000031,356.833649,0.996357,0.916536
0.004201,0.02399,0.000061,552.720825,0.990269,0.85395
0.003327,0.013042,0.000031,0.009247,0.990078,0.872695
0.004457,0.008544,0.000031,335.5802,0.990214,0.821231
0.003985,0.02056,0.000061,552.723633,0.999078,0.95912
0.002677,0.01072,0.000031,238.395615,0.990284,0.872834
0.001176,0.0227,0,238.398788,0.990282,0.820944
0.005286,0.014724,0,335.584259,0.990283,0.772134
0.002208,0.021304,0,949.047363,0.990265,0.770931
0.003217,0.013066,0.000061,552.028259,0.993954,0.687897
0.004685,0.016667,0.000031,238.395889,0.990284,0.772303
0.000547,0.032008,0.000061,210.432037,0.990283,0.87301
0.003867,0.031003,0.000031,420.566315,0.99028,0.821392
0.003499,0.014548,0,750.126709,0.990238,0.873005
0.005006,0.010715,0.000031,0.003204,0.993906,0.872942
0.001035,0.012677,0,238.398666,0.990167,0.921811
0.001439,0.017182,0.000061,1269.05884,0.990268,0.872962
0.001552,0.010333,0.000031,238.396378,0.990283,0.914846
0.002673,0.010007,0.000061,0.002014,0.990282,0.961531
0.003043,0.02089,0.000031,0.001648,0.995464,0.6878
0.002153,0.009084,0.000061,552.720276,0.990283,0.872992
0.003402,0.01146,0.000031,823.118591,0.990283,0.91371
0.000951,0.021569,0.000031,475.272278,0.990284,0.872296
0.000657,0.014703,0.000031,0.003052,0.999314,0.872939
0.001577,0.011026,0.000061,118.439362,0.989999,0.821673
0.001094,0.015491,0.000031,0.005615,0.990069,0.821305
0.002286,0.008437,0,337.652802,0.990272,0.921793
0.002153,0.013684,0.000122,0.007324,0.990284,0.921802
0.002225,0.010009,0.000031,296.110931,0.993815,0.821671
0.001718,0.016641,0.000031,0.002747,0.990234,0.742738
0.003278,0.014613,0.000031,118.450623,0.990283,0.821709
0.002477,0.016732,0.000031,412.598907,0.990284,0.772281
0.001052,0.017305,0.000061,370.298889,0.990259,0.95594
0.001332,0.015075,0.000031,296.110596,0.989887,0.920967
0.000329,0.015258,0.000061,927.837524,0.990161,0.921792
0.004504,0.020169,0.000061,0.003571,0.990176,0.921361
0.00195,0.011344,0.000031,118.4422,0.990276,0.821778
0.002788,0.02888,0.000031,410.886353,0.990281,0.872681
0.004811,0.025355,0.000061,631.690369,0.990283,0.919125
0.002021,0.026303,0.000031,118.439972,0.990283,0.921322
0.001611,0.013385,0,454.017883,0.990242,0.872888
0.003137,0.03337,0,414.549927,0.990284,0.820228
0.002612,0.01274,0.000031,476.789551,0.993751,0.92156
0.003217,0.018449,0.000031,572.489746,0.990282,0.921607
0.000371,0.028642,0.000031,1087.43384,0.990273,0.872989
0.005609,0.023809,0.000061,1236.90161,0.990283,0.872843
0.005277,0.018949,0.000061,118.439575,0.989954,0.772023
0.00065,0.007278,0.000031,504.608765,0.990283,0.96277
0.003215,0.108447,0.000092,599.575928,0.990282,0.725778
0.002362,0.011184,0.000031,434.285797,0.990281,0.821452
0.00151,0.018087,0.000031,0.004852,0.990241,0.872953
0.00188,0.01348,0,1071.88879,0.990282,0.821769
0.006116,0.008826,0.000061,599.574341,0.990284,0.821775
0.002721,0.013309,0.000092,0.007233,0.990284,0.873004
0.001199,0.017266,0,0.004364,0.99025,0.87296
0.003173,0.020898,0.000031,750.125183,0.990273,0.814443
0.003724,0.011088,0.000061,285.579407,0.990265,0.772
0.00085,0.01447,0.000061,715.651978,0.990277,0.820331
0.001557,0.015159,0.000061,473.790161,0.990282,0.870872
0.00117,0.020503,0.000061,0.00174,0.990283,0.87294
0.005464,0.011159,0,1266.39819,0.99782,0.862776
0.0027,0.028112,0.000031,118.439423,0.990284,0.921809
0.000976,0.036954,0.000031,454.031494,0.990282,0.866676
0.001283,0.009214,0.000031,118.440369,0.990281,0.872653
0.00299,0.009667,0.000061,1011.82434,0.992628,0.873008
0.003104,0.016938,0,319.949799,0.990077,0.872696
0.002887,0.026145,0,580.786316,0.989915,0.962771
0.000854,0.0132,0,217.141342,0.990276,0.871889
0.000745,0.025489,0.000031,568.89801,0.990284,0.901242
0.00401,0.009206,0.000031,272.649384,0.997449,0.872588
0.00229,0.028794,0.000092,434.283112,0.990284,0.727071
0.004424,0.01418,0,718.011414,0.996469,0.821778
0.001962,0.019515,0.000031,0.003906,0.990283,0.838291
0.002816,0.02028,0.000031,118.443878,0.990278,0.819823
0.004678,0.013417,0,414.549072,0.990284,0.921809
0.001752,0.046762,0.000061,454.025299,0.999067,0.921743
0.00143,0.021369,0,0.004852,0.990192,0.866137
0.004598,0.019755,0.000061,238.395523,0.998366,0.7723
0.006505,0.01785,0.000092,1030.19287,0.99028,0.96242
0.006425,0.018973,0.000031,492.346436,0.990284,0.873008
0.001149,0.014325,0.000031,440.105255,0.989995,0.959111
0.002135,0.012609,0.000061,238.395462,0.990145,0.820704
0.001275,0.019284,0.000061,0.006531,0.990282,0.9218
0.001638,0.01393,0.000031,355.318817,0.999943,0.865995
0.001317,0.013284,0.000031,356.833496,0.990284,0.921759
0.000634,0.012998,0.000061,356.833496,0.990282,0.821777
0.006091,0.015159,0.000031,335.584076,0.998466,0.96242
0.000188,0.02271,0.000031,118.440369,0.998688,0.880913
0.005017,0.010146,0,475.27533,0.989973,0.821761
0.00302,0.010835,0.000061,1085.73914,0.990245,0.913254
0.000815,0.017898,0.000122,541.312622,0.99307,0.919765
0.003148,0.01888,0.000031,513.247986,0.990284,0.872991
0.003236,0.055959,0.000061,0.003357,0.990283,0.920958
0.00365,0.009116,0,281.412903,0.994301,0.95799
0.003465,0.010957,0.000061,0.00296,0.990273,0.872979
0.001668,0.015931,0.000061,238.398941,0.990279,0.872626
0.004199,0.010343,0.000031,355.35141,0.990278,0.821709
0.009009,0.028508,0.000061,631.704224,0.990273,0.921809
0.003244,0.011237,0,1125.28943,0.990248,0.921634
0.002847,0.011752,0,0.001801,0.990284,0.872948
